                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   69878381 |   62778637 |   62840448 |   62826916 |   62844282 |   62844326 |   62830081 |   62823273 |   62836197 |   62833956 |   62851856 |   62817294 |   62844186 |   62850020 |   62829994 |   62671026 |   62662038 |   62832515 |   62821672 |   62821870 |   62835671 |   62817577 |   62835216 |   62835970 |   62820429 |   62819110 |   62843347 |   62837499 |   62836861 |   62848018 |   62799251 |   69896850
    num misses                       |     124724 |     113047 |     113181 |     113148 |     113183 |     113183 |     113168 |     113139 |     113179 |     113176 |     113187 |     113118 |     113183 |     113187 |     113168 |     112849 |     112844 |     113175 |     113121 |     113130 |     113178 |     113119 |     113177 |     113179 |     113120 |     113120 |     113182 |     113179 |     113179 |     113185 |     113107 |     124727
    miss rate                        |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18% |      0.18%
    mpki                             |       1.25 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.26 |       1.25
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     124742 |     113053 |     113187 |     113154 |     113189 |     113189 |     113174 |     113145 |     113185 |     113182 |     113193 |     113124 |     113189 |     113193 |     113174 |     112855 |     112850 |     113181 |     113127 |     113136 |     113184 |     113125 |     113183 |     113185 |     113126 |     113126 |     113188 |     113185 |     113185 |     113191 |     113113 |     124745
    num misses                       |      20529 |      18332 |      18352 |      18348 |      18353 |      18353 |      18349 |      18347 |      18351 |      18350 |      18355 |      18343 |      18353 |      18355 |      18349 |      18295 |      18293 |      18350 |      18344 |      18347 |      18350 |      18343 |      18350 |      18351 |      18344 |      18344 |      18352 |      18351 |      18351 |      18354 |      18338 |      20531
    miss rate                        |     16.46% |     16.22% |     16.21% |     16.22% |     16.21% |     16.21% |     16.21% |     16.22% |     16.21% |     16.21% |     16.22% |     16.21% |     16.21% |     16.22% |     16.21% |     16.21% |     16.21% |     16.21% |     16.22% |     16.22% |     16.21% |     16.21% |     16.21% |     16.21% |     16.22% |     16.22% |     16.21% |     16.21% |     16.21% |     16.22% |     16.21% |     16.46%
    mpki                             |       0.21 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.21
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   15472245 |   13896481 |   13910163 |   13907169 |   13911009 |   13911021 |   13907867 |   13906363 |   13909222 |   13908726 |   13912687 |   13905037 |   13910990 |   13912279 |   13907847 |   13872666 |   13870675 |   13908407 |   13906003 |   13906054 |   13909105 |   13905098 |   13909005 |   13909172 |   13905730 |   13905438 |   13910804 |   13909510 |   13909369 |   13911838 |   13901043 |   15476327
    num cache misses                 |      10917 |      10474 |       9844 |       9836 |       9805 |       9806 |       9781 |       9777 |       9819 |       9814 |       9886 |       9863 |       9842 |       9845 |       9977 |       9948 |       9961 |       9973 |       9792 |       9792 |       9884 |       9877 |       9794 |       9800 |       9856 |       9839 |       9871 |       9866 |       9837 |       9836 |      10500 |      10939
    miss rate                        |      0.07% |      0.08% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.08% |      0.07%
    mpki                             |       0.11 |       0.12 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.12 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   69878381 |   62778637 |   62840448 |   62826916 |   62844282 |   62844326 |   62830081 |   62823273 |   62836197 |   62833956 |   62851856 |   62817294 |   62844186 |   62850020 |   62829994 |   62671026 |   62662038 |   62832515 |   62821672 |   62821870 |   62835671 |   62817577 |   62835216 |   62835970 |   62820429 |   62819110 |   62843347 |   62837499 |   62836861 |   62848018 |   62799251 |   69896850
    num cache misses                 |    1854901 |    1673714 |    1675240 |    1674819 |    1675344 |    1675333 |    1674962 |    1674782 |    1675098 |    1675029 |    1675603 |    1674619 |    1675376 |    1675478 |    1674980 |    1670755 |    1670484 |    1675077 |    1674712 |    1674725 |    1675118 |    1674689 |    1675101 |    1675081 |    1674733 |    1674667 |    1675304 |    1675178 |    1675149 |    1675422 |    1674248 |    1855241
    miss rate                        |      2.65% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.67% |      2.65%
    mpki                             |      18.54 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.62 |      18.53
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1868482 |    1686300 |    1687082 |    1686643 |    1687125 |    1687120 |    1686730 |    1686561 |    1686873 |    1686809 |    1687487 |    1686472 |    1687244 |    1687354 |    1686954 |    1682700 |    1682466 |    1687059 |    1686457 |    1686474 |    1686999 |    1686556 |    1686887 |    1686871 |    1686559 |    1686475 |    1687217 |    1687065 |    1686947 |    1687222 |    1686855 |    1868835
    num cache misses                 |    1206197 |    1099448 |    1092606 |    1092252 |    1092052 |    1092062 |    1091437 |    1091272 |    1092116 |    1091869 |    1093588 |    1092784 |    1092673 |    1092725 |    1094104 |    1091361 |    1091170 |    1094106 |    1091569 |    1091555 |    1093264 |    1093059 |    1091748 |    1091742 |    1092561 |    1092181 |    1093121 |    1092868 |    1092414 |    1092561 |    1099839 |    1206395
    miss rate                        |     64.55% |     65.20% |     64.76% |     64.76% |     64.73% |     64.73% |     64.71% |     64.70% |     64.74% |     64.73% |     64.81% |     64.80% |     64.76% |     64.76% |     64.86% |     64.86% |     64.86% |     64.85% |     64.73% |     64.72% |     64.81% |     64.81% |     64.72% |     64.72% |     64.78% |     64.76% |     64.79% |     64.78% |     64.76% |     64.76% |     65.20% |     64.55%
    mpki                             |      12.05 |      12.23 |      12.14 |      12.14 |      12.14 |      12.14 |      12.13 |      12.13 |      12.14 |      12.14 |      12.15 |      12.15 |      12.14 |      12.14 |      12.16 |      12.16 |      12.16 |      12.16 |      12.14 |      12.14 |      12.15 |      12.15 |      12.14 |      12.14 |      12.15 |      12.14 |      12.15 |      12.15 |      12.14 |      12.14 |      12.23 |      12.05
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1208869 |    1101560 |    1094604 |    1094240 |    1094028 |    1094043 |    1093424 |    1093274 |    1094072 |    1093835 |    1095586 |    1094774 |    1094699 |    1094756 |    1096101 |    1093358 |    1093191 |    1096115 |    1093522 |    1093512 |    1095261 |    1095049 |    1093740 |    1093732 |    1094531 |    1094150 |    1095163 |    1094889 |    1094375 |    1094525 |    1101946 |    1209058
    num cache misses                 |    1203504 |    1098872 |    1092027 |    1091729 |    1091492 |    1091492 |    1090856 |    1090710 |    1091482 |    1091255 |    1092970 |    1092177 |    1092161 |    1092217 |    1093139 |    1090418 |    1090231 |    1093144 |    1091027 |    1091028 |    1092601 |    1092422 |    1091197 |    1091181 |    1091967 |    1091596 |    1092574 |    1092327 |    1091794 |    1091960 |    1099290 |    1203734
    miss rate                        |     99.56% |     99.76% |     99.76% |     99.77% |     99.77% |     99.77% |     99.77% |     99.77% |     99.76% |     99.76% |     99.76% |     99.76% |     99.77% |     99.77% |     99.73% |     99.73% |     99.73% |     99.73% |     99.77% |     99.77% |     99.76% |     99.76% |     99.77% |     99.77% |     99.77% |     99.77% |     99.76% |     99.77% |     99.76% |     99.77% |     99.76% |     99.56%
    mpki                             |      12.03 |      12.23 |      12.14 |      12.14 |      12.13 |      12.13 |      12.13 |      12.13 |      12.13 |      12.13 |      12.15 |      12.14 |      12.14 |      12.14 |      12.15 |      12.15 |      12.15 |      12.15 |      12.13 |      12.13 |      12.15 |      12.15 |      12.13 |      12.13 |      12.14 |      12.14 |      12.14 |      12.14 |      12.14 |      12.14 |      12.23 |      12.03
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    2300428 |          0 |    2198264 |          0 |    2189102 |          0 |    2188800 |          0 |    2190167 |          0 |    2189990 |          0 |    2188114 |          0 |    2187958 |          0 |    2189477 |          0 |    2188885 |          0 |    2191662 |          0 |    2190618 |          0 |    2190063 |          0 |    2190286 |          0 |    2198666 |          0 |    2300878 |          0
  average dram access latency (ns)   |      40.31 |        inf |      40.28 |        inf |      40.26 |        inf |      40.26 |        inf |      40.25 |        inf |      40.26 |        inf |      40.25 |        inf |      40.25 |        inf |      40.25 |        inf |      40.26 |        inf |      40.24 |        inf |      40.26 |        inf |      40.25 |        inf |      40.24 |        inf |      40.28 |        inf |      40.30 |        inf
  average dram queueing delay        |       2.89 |       0.00 |       2.85 |       0.00 |       2.83 |       0.00 |       2.83 |       0.00 |       2.82 |       0.00 |       2.83 |       0.00 |       2.82 |       0.00 |       2.82 |       0.00 |       2.82 |       0.00 |       2.83 |       0.00 |       2.81 |       0.00 |       2.83 |       0.00 |       2.82 |       0.00 |       2.81 |       0.00 |       2.85 |       0.00 |       2.88 |       0.00
  average dram bandwidth utilization |     22.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     22.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    1193330 |    1087773 |    1081557 |    1081201 |    1081025 |    1081039 |    1080448 |    1080305 |    1081055 |    1080823 |    1082489 |    1081703 |    1081653 |    1081709 |    1082901 |    1080196 |    1080010 |    1082920 |    1080535 |    1080524 |    1082169 |    1081964 |    1080751 |    1080739 |    1081474 |    1081111 |    1082085 |    1081819 |    1081337 |    1081488 |    1088133 |    1193487
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
