                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    num cache accesses               |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136
    num cache misses                 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |      30242 |      30242 |      30243 |      30242 |      30242 |      30242 |      30242 |      30242 |      30242 |      30243 |      30242 |      30242 |      30242 |      30243 |      30242 |      30242
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |     348361 |     348360 |     348362 |     348359 |     348361 |     348359 |     348361 |     348359 |     348361 |     348362 |     348361 |     348359 |     348361 |     348362 |     348361 |     348359
    num cache misses                 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |      14019 |      14018 |      14027 |      14018 |      14020 |      14018 |      14020 |      14018 |      14019 |      14026 |      14020 |      14018 |      14018 |      14027 |      14019 |      14018
    miss rate                        |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      4.02% |      4.02% |      4.03% |      4.02% |      4.02% |      4.02% |      4.02% |      4.02% |      4.02% |      4.03% |      4.02% |      4.02% |      4.02% |      4.03% |      4.02% |      4.02%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |      14091 |      14090 |      14099 |      14090 |      14092 |      14090 |      14092 |      14090 |      14091 |      14098 |      14092 |      14090 |      14090 |      14099 |      14091 |      14090
    num cache misses                 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |       7817 |       7817 |       7817 |       7817 |       7818 |       7817 |       7818 |       7817 |       7817 |       7817 |       7818 |       7817 |       7817 |       7817 |       7817 |       7817
    miss rate                        |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     55.48% |     55.48% |     55.44% |     55.48% |     55.48% |     55.48% |     55.48% |     55.48% |     55.48% |     55.45% |     55.48% |     55.48% |     55.48% |     55.44% |     55.48% |     55.48%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       1044 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0 |      16230 |          0 |      16230 |          0 |      16231 |          0 |      16231 |          0 |      16230 |          0 |      16231 |          0 |      16230 |          0 |      16230 |          0
  average dram access latency (ns)   |      37.75 |        inf |      37.75 |        inf |      37.79 |        inf |      37.74 |        inf |      37.97 |        inf |      37.75 |        inf |      38.33 |        inf |      37.97 |        inf |      33.97 |        inf |      34.01 |        inf |      33.82 |        inf |      33.87 |        inf |      33.96 |        inf |      33.98 |        inf |      33.82 |        inf |      33.94 |        inf
  average dram queueing delay        |       5.89 |       0.00 |       5.89 |       0.00 |       5.93 |       0.00 |       5.87 |       0.00 |       6.10 |       0.00 |       5.88 |       0.00 |       6.47 |       0.00 |       6.11 |       0.00 |       2.11 |       0.00 |       2.15 |       0.00 |       1.96 |       0.00 |       2.00 |       0.00 |       2.10 |       0.00 |       2.12 |       0.00 |       1.95 |       0.00 |       2.08 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |       4005 |       4005 |       4005 |       4005 |       4006 |       4005 |       4006 |       4005 |       4005 |       4005 |       4006 |       4005 |       4005 |       4005 |       4005 |       4005
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
