                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
  mpki                               |       3.46 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       6.86 |       6.86 |       6.86 |       6.86 |       6.86 |       6.86 |       6.86
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   26375883 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330
    num misses                       |         22 |         14 |         14 |         14 |         14 |         14 |         14 |         14 |         14 |         14 |         14 |         14 |         14 |         14 |         14 |         14 |         14 |        200 |        200 |        200 |        200 |        200 |        200 |        200 |        200 |          8 |          8 |          8 |          8 |          8 |          8 |          8
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |  110321053 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137
    num misses                       |      43059 |      42913 |      42913 |      42913 |      42913 |      42913 |      42913 |      42913 |      42913 |      42913 |      42913 |      42913 |      42913 |      42913 |      42913 |      42913 |      42913 |       9754 |       9754 |       9754 |       9754 |       9754 |       9754 |       9754 |       9754 |          8 |          8 |          8 |          8 |          8 |          8 |          8
    miss rate                        |      0.04% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.22 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      43081 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |       9954 |       9954 |       9954 |       9954 |       9954 |       9954 |       9954 |       9954 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    num misses                       |        906 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |       1199 |       1199 |       1199 |       1199 |       1199 |       1199 |       1199 |       1199 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      2.10% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |     12.05% |     12.05% |     12.05% |     12.05% |     12.05% |     12.05% |     12.05% |     12.05% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00%
    mpki                             |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   26375883 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330
    num cache misses                 |    4861519 |       1664 |       1684 |       1682 |       1684 |       1682 |       1681 |       1683 |       1686 |       1680 |       1682 |       1681 |       1683 |       1680 |       1683 |       1681 |       1664 |     318052 |     318047 |     318045 |     318045 |     318049 |     318047 |     318045 |     318045 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177
    miss rate                        |     18.43% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      3.38% |      3.38% |      3.38% |      3.38% |      3.38% |      3.38% |      3.38% |      3.38% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08%
    mpki                             |      24.28 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       3.18 |       3.18 |       3.18 |       3.18 |       3.18 |       3.18 |       3.18 |       3.18 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |  110321053 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137
    num cache misses                 |     556759 |     554017 |     554091 |     554083 |     554097 |     554108 |     554081 |     554091 |     554101 |     554081 |     554093 |     554083 |     554095 |     554099 |     554082 |     554088 |     554010 |      30263 |      30241 |      30239 |      30240 |      30243 |      30241 |      30241 |      30239 |        202 |        202 |        202 |        202 |        202 |        202 |        202
    miss rate                        |      0.50% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       2.78 |       5.53 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.53 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5421469 |     557731 |     558770 |     558768 |     558787 |     558804 |     558762 |     558776 |     558785 |     558760 |     558778 |     558764 |     558779 |     558779 |     558770 |     558770 |     557862 |     348403 |     348360 |     348356 |     348357 |     348364 |     348360 |     348358 |     348354 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491
    num cache misses                 |      31298 |      27648 |      29987 |      29986 |      30015 |      30052 |      29971 |      29988 |      29991 |      29984 |      29987 |      29972 |      29983 |      29974 |      29995 |      29977 |      27691 |      14863 |      14030 |      14021 |      14026 |      14032 |      14023 |      14019 |      13901 |        522 |        522 |        522 |        522 |        522 |        522 |        522
    miss rate                        |      0.58% |      4.96% |      5.37% |      5.37% |      5.37% |      5.38% |      5.36% |      5.37% |      5.37% |      5.37% |      5.37% |      5.36% |      5.37% |      5.36% |      5.37% |      5.36% |      4.96% |      4.27% |      4.03% |      4.02% |      4.03% |      4.03% |      4.03% |      4.02% |      3.99% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.16 |       0.28 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.28 |       0.15 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      34509 |      29718 |      33002 |      33009 |      33041 |      33086 |      32991 |      33010 |      33009 |      33003 |      33010 |      32992 |      33004 |      32994 |      33020 |      32998 |      29897 |      14952 |      14102 |      14093 |      14098 |      14104 |      14095 |      14091 |      13971 |        634 |        634 |        634 |        634 |        634 |        634 |        634
    num cache misses                 |      28489 |      24741 |      27668 |      27688 |      27703 |      27744 |      27674 |      27685 |      27673 |      27681 |      27685 |      27676 |      27681 |      27671 |      27692 |      27678 |      24955 |       8681 |       7819 |       7817 |       7821 |       7815 |       7817 |       7817 |       7653 |        522 |        522 |        522 |        522 |        522 |        522 |        522
    miss rate                        |     82.56% |     83.25% |     83.84% |     83.88% |     83.84% |     83.85% |     83.88% |     83.87% |     83.83% |     83.87% |     83.87% |     83.89% |     83.87% |     83.87% |     83.86% |     83.88% |     83.47% |     58.06% |     55.45% |     55.47% |     55.48% |     55.41% |     55.46% |     55.48% |     54.78% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33%
    mpki                             |       0.14 |       0.25 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.25 |       0.09 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      57642 |          0 |      59853 |          0 |      59968 |          0 |      59858 |          0 |      59851 |          0 |      59862 |          0 |      59852 |          0 |      59871 |          0 |      36108 |          0 |      16231 |          0 |      16230 |          0 |      16229 |          0 |       8175 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0
  average dram access latency (ns)   |      32.11 |        inf |      32.07 |        inf |      32.06 |        inf |      32.06 |        inf |      32.07 |        inf |      32.06 |        inf |      32.07 |        inf |      32.06 |        inf |      32.37 |        inf |      33.95 |        inf |      34.01 |        inf |      34.06 |        inf |      33.82 |        inf |      37.58 |        inf |      37.93 |        inf |      37.62 |        inf
  average dram queueing delay        |       0.25 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       0.21 |       0.00 |       0.20 |       0.00 |       0.21 |       0.00 |       0.20 |       0.00 |       0.51 |       0.00 |       2.08 |       0.00 |       2.15 |       0.00 |       2.19 |       0.00 |       1.96 |       0.00 |       5.72 |       0.00 |       6.07 |       0.00 |       5.76 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      27202 |      24556 |      27323 |      27340 |      27358 |      27397 |      27328 |      27338 |      27324 |      27332 |      27337 |      27327 |      27333 |      27327 |      27345 |      27332 |      24735 |       4102 |       4006 |       4005 |       4005 |       4005 |       4005 |       4005 |       3988 |        124 |        124 |        124 |        124 |        124 |        124 |        124
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
