0	324.97
1	325.24
2	325.44
3	325.53
4	325.53
5	325.44
6	325.24
7	324.97

8	325.19
9	325.55
10	325.79
11	325.90
12	325.90
13	325.79
14	325.55
15	325.19

16	325.45
17	325.91
18	326.19
19	326.33
20	326.33
21	326.19
22	325.91
23	325.45

24	325.83
25	326.39
26	326.72
27	326.87
28	326.86
29	326.72
30	326.39
31	325.83

32	326.59
33	327.26
34	327.62
35	327.77
36	327.77
37	327.61
38	327.26
39	326.60

40	326.90
41	327.62
42	327.98
43	328.13
44	328.13
45	327.97
46	327.62
47	326.90

48	327.04
49	327.76
50	328.03
51	328.18
52	328.19
53	328.04
54	327.75
55	327.03

56	326.97
57	327.62
58	327.84
59	327.97
60	327.98
61	327.86
62	327.61
63	326.96

