0	350.70
1	351.30
2	351.79
3	352.05
4	352.05
5	351.79
6	351.30
7	350.70

8	350.78
9	351.40
10	351.92
11	352.18
12	352.18
13	351.92
14	351.40
15	350.78

16	350.89
17	351.53
18	352.07
19	352.34
20	352.34
21	352.06
22	351.53
23	350.88

24	350.94
25	351.60
26	352.15
27	352.43
28	352.42
29	352.15
30	351.60
31	350.94

32	350.95
33	351.61
34	352.15
35	352.43
36	352.43
37	352.15
38	351.60
39	350.94

40	350.90
41	351.55
42	352.07
43	352.35
44	352.34
45	352.07
46	351.54
47	350.89

48	350.82
49	351.44
50	351.94
51	352.20
52	352.20
53	351.93
54	351.42
55	350.80

56	350.74
57	351.34
58	351.82
59	352.07
60	352.07
61	351.81
62	351.32
63	350.72

