0	358.85
1	359.69
2	360.40
3	360.76
4	360.76
5	360.40
6	359.69
7	358.85

8	360.39
9	361.27
10	362.00
11	362.38
12	362.38
13	362.00
14	361.27
15	360.39

16	364.59
17	365.53
18	366.30
19	366.70
20	366.71
21	366.31
22	365.53
23	364.60

24	366.08
25	367.05
26	367.85
27	368.26
28	368.26
29	367.84
30	367.05
31	366.09

32	366.03
33	367.02
34	367.83
35	368.24
36	368.22
37	367.80
38	367.00
39	366.05

40	364.52
41	365.48
42	366.28
43	366.67
44	366.65
45	366.24
46	365.46
47	364.54

48	360.36
49	361.24
50	361.98
51	362.36
52	362.36
53	361.97
54	361.23
55	360.36

56	358.82
57	359.67
58	360.38
59	360.74
60	360.74
61	360.37
62	359.66
63	358.83

