                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    num cache accesses               |    9069662 |    9069662 |    9069662 |    9069662 |    9069662 |    9069662 |    9069662 |    9069662 |    9069662 |    9069662 |    9069662 |    9069662 |    9069662 |    9069662 |    9069662 |    9069662 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330
    num cache misses                 |      78631 |      78472 |      78242 |      77762 |      77841 |      78398 |      78383 |      77022 |      78620 |      78237 |      78464 |      78458 |      78245 |      77694 |      78262 |      78269 |       1681 |       1682 |       1682 |       1681 |       1681 |       1684 |       1681 |       1683 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177
    miss rate                        |      0.87% |      0.87% |      0.86% |      0.86% |      0.86% |      0.86% |      0.86% |      0.85% |      0.87% |      0.86% |      0.87% |      0.87% |      0.86% |      0.86% |      0.86% |      0.86% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08%
    mpki                             |       0.79 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.77 |       0.79 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137
    num cache misses                 |    8879942 |    8879915 |    8879905 |    8879865 |    8879867 |    8879931 |    8879942 |    8879840 |    8879970 |    8879918 |    8879945 |    8879913 |    8879909 |    8879841 |    8879917 |    8879940 |     554078 |     554087 |     554087 |     554078 |     554073 |     554110 |     554083 |     554086 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |        202
    miss rate                        |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    8958678 |    8958486 |    8958245 |    8957748 |    8957808 |    8958414 |    8958415 |    8956960 |    8958702 |    8958240 |    8958516 |    8958471 |    8958255 |    8957625 |    8958274 |    8958312 |     558759 |     558770 |     558770 |     558759 |     558754 |     558794 |     558763 |     558770 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491
    num cache misses                 |    6001949 |    6001762 |    6002610 |    6002400 |    6001053 |    6002775 |    6003870 |    6001303 |    6003049 |    6002627 |    6001776 |    6001748 |    6002623 |    6000912 |    6001534 |    6004851 |      29971 |      29985 |      29985 |      29971 |      29972 |      29978 |      29973 |      29991 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522
    miss rate                        |     67.00% |     67.00% |     67.01% |     67.01% |     66.99% |     67.01% |     67.02% |     67.00% |     67.01% |     67.01% |     67.00% |     67.00% |     67.01% |     66.99% |     66.99% |     67.03% |      5.36% |      5.37% |      5.37% |      5.36% |      5.36% |      5.36% |      5.36% |      5.37% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |      59.96 |      59.96 |      59.97 |      59.96 |      59.95 |      59.97 |      59.98 |      59.95 |      59.97 |      59.97 |      59.96 |      59.96 |      59.97 |      59.95 |      59.95 |      59.99 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6002056 |    6001862 |    6002709 |    6002521 |    6001154 |    6002863 |    6003960 |    6001402 |    6003161 |    6002712 |    6001884 |    6001849 |    6002726 |    6001002 |    6001629 |    6004954 |      32991 |      33006 |      33006 |      32991 |      32992 |      32998 |      32992 |      33012 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634
    num cache misses                 |    5370211 |    5370208 |    5371649 |    5372495 |    5370106 |    5371664 |    5373209 |    5371663 |    5371741 |    5371729 |    5370198 |    5370205 |    5371663 |    5370141 |    5370117 |    5374755 |      27673 |      27682 |      27682 |      27673 |      27675 |      27678 |      27674 |      27687 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522
    miss rate                        |     89.47% |     89.48% |     89.49% |     89.50% |     89.48% |     89.49% |     89.49% |     89.51% |     89.48% |     89.49% |     89.48% |     89.48% |     89.49% |     89.49% |     89.48% |     89.51% |     83.88% |     83.87% |     83.87% |     83.88% |     83.88% |     83.88% |     83.88% |     83.87% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33%
    mpki                             |      53.65 |      53.65 |      53.66 |      53.67 |      53.65 |      53.66 |      53.68 |      53.66 |      53.66 |      53.66 |      53.65 |      53.65 |      53.66 |      53.65 |      53.65 |      53.69 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   18783772 |          0 |   18791275 |          0 |   18786632 |          0 |   18792645 |          0 |   18789829 |          0 |   18783884 |          0 |   18786677 |          0 |   18792766 |          0 |      59854 |          0 |      59854 |          0 |      59851 |          0 |      59862 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0
  average dram access latency (ns)   |     101.41 |        inf |     100.28 |        inf |     100.30 |        inf |     100.37 |        inf |     101.10 |        inf |     101.43 |        inf |     100.44 |        inf |     100.27 |        inf |      32.07 |        inf |      32.07 |        inf |      32.07 |        inf |      32.06 |        inf |      37.86 |        inf |      37.72 |        inf |      37.81 |        inf |      37.67 |        inf
  average dram queueing delay        |      69.55 |       0.00 |      68.41 |       0.00 |      68.44 |       0.00 |      68.51 |       0.00 |      69.24 |       0.00 |      69.57 |       0.00 |      68.58 |       0.00 |      68.41 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       6.00 |       0.00 |       5.86 |       0.00 |       5.94 |       0.00 |       5.81 |       0.00
  average dram bandwidth utilization |     52.00% |      0.00% |     52.00% |      0.00% |     52.00% |      0.00% |     52.00% |      0.00% |     52.00% |      0.00% |     52.00% |      0.00% |     52.00% |      0.00% |     52.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    1344933 |    1344903 |    1344831 |    1344794 |    1344780 |    1344843 |    1344856 |    1344710 |    1344906 |    1344875 |    1344930 |    1344901 |    1344827 |    1344770 |    1344831 |    1344830 |      27327 |      27335 |      27335 |      27327 |      27329 |      27330 |      27328 |      27339 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
